lat,lon,elevation,slope,susceptibility,is_ner
34.99979995302158,73.24971699082798,3160,36.20021438598633,0.10971157,0
35.24962143353522,73.24971699082798,1732,26.499818801879883,0.91888463,0
16.749896135434618,73.50034695509734,256,16.481796264648438,0.080613725,0
17.2503475802176,73.50034695509734,227,10.370122909545898,0.09957598,0
17.50016906073124,73.50034695509734,36,8.830062866210938,0.1087631,0
17.749990541244877,73.50034695509734,250,32.082462310791016,0.38222316,0
17.999812021758515,73.50034695509734,130,6.889339923858643,0.07080279,0
18.249633502272154,73.50034695509734,567,61.328102111816406,0.53035635,0
18.500263466541504,73.50034695509734,628,5.034928321838379,0.22174266,0
18.99990642756878,73.50034695509734,175,8.182459831237793,0.16276191,0
19.750179352865402,73.50034695509734,399,11.364431381225586,0.26950645,0
20.00000083337904,73.50034695509734,740,7.7103776931762695,0.21463718,0
20.24982231389268,73.50034695509734,492,8.67831039428711,0.2702804,0
21.750368164485934,73.50034695509734,165,18.308368682861328,0.032972604,0
23.49992701183711,73.50034695509734,217,10.477530479431152,0.0017662174,0
23.749748492350747,73.50034695509734,322,8.065984725952148,0.008373185,0
24.250199937133736,73.50034695509734,681,5.112879276275635,0.0052328464,0
24.500021417647375,73.50034695509734,594,6.954668045043945,0.008031714,0
24.99966437867465,73.50034695509734,908,15.929486274719238,0.07724076,0
33.749884066697675,73.50034695509734,1147,24.64961051940918,0.6869312,0
33.99970554721131,73.50034695509734,869,19.483234405517578,0.07822709,0
34.25033551148066,73.50034695509734,1152,32.094085693359375,0.52522635,0
34.5001569919943,73.50034695509734,1755,40.45204162597656,0.95993304,0
34.749978472507934,73.50034695509734,2564,29.594324111938477,0.50257903,0
34.99979995302158,73.50034695509734,4293,35.2501220703125,0.3157252,0
35.24962143353522,73.50034695509734,3979,31.142024993896484,0.17451599,0
16.749896135434618,73.75016843561096,374,23.238401412963867,0.07599876,0
16.999717615948256,73.75016843561096,179,8.343276977539062,0.17179298,0
17.2503475802176,73.75016843561096,975,8.968936920166016,0.14249341,0
17.50016906073124,73.75016843561096,866,5.568549156188965,0.3170806,0
18.249633502272154,73.75016843561096,706,8.795377731323242,0.104065455,0
19.500357872351763,73.75016843561096,781,5.6337738037109375,0.045970716,0
20.750273758675668,73.75016843561096,457,15.506319999694824,0.040847015,0
21.000095239189307,73.75016843561096,400,7.755802631378174,0.10838492,0
21.499738200216584,73.75016843561096,171,8.43090534210205,0.005331315,0
21.750368164485934,73.75016843561096,450,7.199079990386963,0.015460097,0
23.749748492350747,73.75016843561096,306,5.478011131286621,0.0055840146,0
24.250199937133736,73.75016843561096,480,16.037731170654297,0.008853337,0
24.749842898161013,73.75016843561096,644,5.311004161834717,0.004410884,0
29.499684962942982,73.75016843561096,180,5.489995002746582,0.0050386395,0
33.749884066697675,73.75016843561096,1881,13.62747573852539,0.7953387,0
33.99970554721131,73.75016843561096,1681,18.791961669921875,0.7870713,0
34.25033551148066,73.75016843561096,2437,31.128110885620117,0.52370226,0
34.5001569919943,73.75016843561096,3214,49.29509353637695,0.2738808,0
34.749978472507934,73.75016843561096,4314,13.309088706970215,0.06492604,0
34.99979995302158,73.75016843561096,3936,27.351333618164062,0.17335661,0
35.24962143353522,73.75016843561096,3893,34.62684631347656,0.12804456,0
15.499980249110713,73.9999899161246,16,10.680870056152344,0.5913621,0
15.749801729624352,73.9999899161246,221,26.081335067749023,0.8076571,0
15.99962321013799,73.9999899161246,472,26.216751098632812,0.34029675,0
16.250253174407334,73.9999899161246,738,6.878945827484131,0.11056938,0
16.749896135434618,73.9999899161246,559,6.366926193237305,0.13489516,0
17.50016906073124,73.9999899161246,619,5.442989826202393,0.0036811223,0
19.750179352865402,73.9999899161246,843,14.555133819580078,0.0123294145,0
20.750273758675668,73.9999899161246,878,27.86359214782715,0.021219768,0
22.25001112551321,73.9999899161246,204,6.795215129852295,0.010762929,0
25.74993730397128,73.9999899161246,515,7.38455867767334,0.011914101,0
31.00023081353623,73.9999899161246,192,5.700519561767578,0.0055986946,0
32.99961114140105,73.9999899161246,327,9.338507652282715,0.004080265,0
33.2502411056704,73.9999899161246,959,12.466300964355469,0.071234174,0
33.500062586184036,73.9999899161246,839,15.144551277160645,0.06012438,0
33.99970554721131,73.9999899161246,2332,40.47168731689453,0.5425132,0
34.25033551148066,73.9999899161246,3688,34.042518615722656,0.2749434,0
34.749978472507934,73.9999899161246,2785,40.14638137817383,0.49397168,0
34.99979995302158,73.9999899161246,3851,24.716489791870117,0.1341498,0
35.24962143353522,73.9999899161246,3957,21.00238609313965,0.3196461,0
14.749707323814086,74.24981139663825,84,25.866838455200195,0.55744946,0
15.000337288083436,74.24981139663825,630,15.71532917022705,0.08987424,0
15.250158768597075,74.24981139663825,525,32.80204772949219,0.6494971,0
15.499980249110713,74.24981139663825,703,24.593534469604492,0.7551863,0
16.250253174407334,74.24981139663825,730,8.303168296813965,0.4053297,0
16.500074654920972,74.24981139663825,624,12.577150344848633,0.011812764,0
19.24972790808242,74.24981139663825,807,10.342970848083496,0.013133757,0
21.750368164485934,74.24981139663825,593,7.113485813140869,0.0052364366,0
22.000189644999573,74.24981139663825,505,10.908935546875,0.004896585,0
22.49983260602685,74.24981139663825,459,13.524789810180664,0.004431364,0
23.49992701183711,74.24981139663825,202,6.115381717681885,0.0076043005,0
28.750220521402067,74.24981139663825,218,6.137857437133789,0.018805094,0
32.99961114140105,74.24981139663825,611,13.522852897644043,0.014572174,0
33.2502411056704,74.24981139663825,804,9.888697624206543,0.050415404,0
33.500062586184036,74.24981139663825,1179,7.322146415710449,0.45400876,0
33.749884066697675,74.24981139663825,2076,28.99411392211914,0.8901925,0
33.99970554721131,74.24981139663825,3632,28.861927032470703,0.08233833,0
34.25033551148066,74.24981139663825,2017,5.356039047241211,0.8528672,0
34.5001569919943,74.24981139663825,1655,12.35867691040039,0.8212206,0
34.749978472507934,74.24981139663825,3292,47.43866729736328,0.078056455,0
34.99979995302158,74.24981139663825,3276,34.79471206665039,0.55207455,0
35.24962143353522,74.24981139663825,4322,34.184200286865234,0.04051402,0
14.499885843300447,74.4996328771519,38,9.967939376831055,0.09338627,0
14.749707323814086,74.4996328771519,97,8.258711814880371,0.25957766,0
15.000337288083436,74.4996328771519,650,14.509793281555176,0.13908216,0
19.24972790808242,74.4996328771519,584,7.747777462005615,0.008538496,0
22.000189644999573,74.4996328771519,447,21.468860626220703,0.0058119884,0
24.250199937133736,74.4996328771519,456,13.836021423339844,0.01332054,0
32.99961114140105,74.4996328771519,717,17.404233932495117,0.018876694,0
33.2502411056704,74.4996328771519,1006,17.068655014038086,0.45094264,0
33.500062586184036,74.4996328771519,3535,15.837141990661621,0.3566898,0
33.749884066697675,74.4996328771519,4408,14.555755615234375,0.083833314,0
33.99970554721131,74.4996328771519,2760,35.21865463256836,0.27404895,0
34.5001569919943,74.4996328771519,2400,26.781112670898438,0.63350296,0
34.749978472507934,74.4996328771519,3225,42.65724182128906,0.27069834,0
34.99979995302158,74.4996328771519,3738,42.044517517089844,0.07133396,0
35.24962143353522,74.4996328771519,4660,44.40403366088867,0.005324573,0
13.749612918003827,74.75026284142123,73,5.721709251403809,0.02283031,0
14.00024288227317,74.75026284142123,643,8.908334732055664,0.013182007,0
15.000337288083436,74.75026284142123,551,9.151881217956543,0.05998374,0
15.99962321013799,74.75026284142123,755,7.881180286407471,0.01045628,0
17.50016906073124,74.75026284142123,706,7.043868064880371,0.020158434,0
18.249633502272154,74.75026284142123,528,6.264009475708008,0.0015757927,0
19.24972790808242,74.75026284142123,720,27.84157943725586,0.027314546,0
21.499738200216584,74.75026284142123,326,11.392045974731445,0.011961735,0
21.750368164485934,74.75026284142123,348,6.463235855102539,0.011446799,0
22.000189644999573,74.75026284142123,342,9.114453315734863,0.008895593,0
22.749654086540488,74.75026284142123,395,12.128581047058105,0.012615069,0
23.25010553132347,74.75026284142123,336,6.4579877853393555,0.014692833,0
23.49992701183711,74.75026284142123,441,12.134878158569336,0.009577167,0
32.99961114140105,74.75026284142123,558,7.260243892669678,0.015965287,0
33.2502411056704,74.75026284142123,1286,33.71504592895508,0.28715795,0
33.500062586184036,74.75026284142123,3926,26.966014862060547,0.15116087,0
33.749884066697675,74.75026284142123,2278,7.607341766357422,0.9152624,0
34.5001569919943,74.75026284142123,2790,26.429059982299805,0.46171266,0
34.749978472507934,74.75026284142123,2493,40.3560676574707,0.651265,0
34.99979995302158,74.75026284142123,4930,38.04926681518555,0.0073760552,0
35.24962143353522,74.75026284142123,3246,28.599573135375977,0.84926885,0
12.499697031679922,75.00008432193488,13,13.357519149780273,0.0892918,0
12.750326995949266,75.00008432193488,113,10.051325798034668,0.011540283,0
13.000148476462911,75.00008432193488,66,11.838644981384277,0.057393588,0
13.499791437490188,75.00008432193488,94,8.288772583007812,0.018760504,0
13.749612918003827,75.00008432193488,602,13.133025169372559,0.023223747,0
18.99990642756878,75.00008432193488,714,5.231357097625732,0.008277714,0
21.499738200216584,75.00008432193488,256,5.263864040374756,0.0050327266,0
32.99961114140105,75.00008432193488,1330,35.67255783081055,0.7287602,0
33.2502411056704,75.00008432193488,2113,22.87383460998535,0.92124516,0
33.500062586184036,75.00008432193488,3246,19.742387771606445,0.32554132,0
34.25033551148066,75.00008432193488,2812,48.31416702270508,0.5442028,0
34.5001569919943,75.00008432193488,3037,30.022762298583984,0.5117784,0
34.749978472507934,75.00008432193488,2681,9.261824607849121,0.97877425,0
